,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
135,social_high_1.mov,2,2,2,1687.484,1690.484,0.423,5.79,0.249,2.77,1704.77,1724.809,0.282,0.689,0.869,0.938,3.12,0.784,1.352,1.769,110,0.867,0,,0.062,28,
136,social_high_4_replacement.mov,2,2,1,1741.327,1744.327,0.359,2.186,0.252,2.336,1753.574,1773.846,0.653,0.838,0.84,0.155,2.67,0.784,1.535,1.719,110,0.894,0.108,,0.062,29,
137,heights_low_4.m4v,1,1,2,1790.048,1793.048,0.242,1.568,0.374,1.852,1805.197,1826.189,0.119,0.243,0.928,0.962,1.218,0.951,1.135,1.168,110,0.88,0.1,,0.062,30,
138,heights_high_1.m4v,1,2,1,1840.153,1843.153,0.429,4.639,0.244,0.834,1857.355,1877.745,0.658,0.734,0.854,0.174,1.368,3.637,1.385,0.668,110,,0.213,,0.062,31,
139,spider_low_2.mov,3,1,2,1894.296,1897.296,0.491,1.535,0.357,0.534,1904.09,1924.613,0.266,0.492,0.352,0.366,3.504,1.134,2.102,1.618,110,,0,,0.062,32,
140,spider_low_5.mov,3,1,1,1942.466,1945.466,0.282,1.318,0.259,1.468,1951.976,1972.283,0.403,0.636,0.304,0.335,2.002,1.685,2.903,1.852,110,0.929,0,,0.062,33,
141,spider_high_3.mov,3,2,1,1990.219,1993.219,0.291,8.943,0.271,1.235,2009.123,2029.229,0.458,0.587,0.631,0.224,2.736,1.001,1.485,1.568,110,0.882,0.11,,0.062,34,
142,social_low_1.m4v,2,1,2,2045.513,2048.514,0.444,0.918,0.319,0.984,2054.139,2074.93,0.061,0.055,0.134,0.713,1.802,1.785,2.269,2.886,110,,0,,0.062,35,
143,social_low_4.m4v,2,1,1,2093.166,2096.166,0.304,1.268,0.262,1.101,2102.26,2122.984,0.069,0.093,0.171,0.842,2.052,1.035,4.172,3.104,110,0.839,0,,0.062,36,
144,heights_low_1.m4v,1,1,2,10.111,13.139,0.752,2.319,0.545,1.502,25.729,46.739,0.386,0.39,0.385,0.599,1.869,2.403,2.437,2.586,112,1.12,0,1.01,0.055,1,
145,heights_high_4.m4v,1,2,1,65.589,68.59,0.613,1.402,0.569,1.852,80.59,100.882,0.801,0.666,0.755,0.014,2.069,1.435,1.602,1.068,112,1.15,0,1.01,0.055,2,
146,heights_low_5.m4v,1,1,1,116.562,119.563,0.671,2.136,0.593,1.018,131.462,151.453,0.5,0.5,0.478,0.552,1.602,1.168,2.937,1.602,112,1.073,0,1.01,0.055,3,
147,social_high_3.mov,2,2,2,168.269,171.27,0.514,3.654,0.351,1.502,180.183,200.573,0.631,0.585,0.569,0.209,1.652,1.068,1.285,1.418,112,1.168,0,1.01,0.055,4,
148,spider_low_4.m4v,3,1,2,215.505,218.507,0.757,1.936,0.556,1.352,225.55,246.06,0.438,0.577,0.593,0.204,3.437,2.603,2.119,2.169,112,1.062,0,1.01,0.055,5,
149,spider_high_1.mov,3,2,1,265.894,268.894,0.771,4.021,0.607,1.602,278.258,298.266,0.661,0.725,0.749,0,1.435,0.934,1.535,0.634,112,0.969,0.111,1.01,0.055,6,
150,spider_high_5.m4v,3,2,1,312.295,315.296,0.7,3.02,0.596,0.835,324.893,345.402,0.753,0.753,0.806,0,2.103,0.885,1.168,0.551,112,1.095,0,1.01,0.055,7,
151,social_low_3.m4v,2,1,2,359.598,362.598,0.5,2.019,0.5,0.501,368.858,388.999,0.316,0.337,0.241,0.675,2.77,1.168,1.452,0.834,112,1.054,0.109,1.01,0.055,8,
152,social_low_5.m4v,2,1,1,404.714,407.715,0.521,1.502,0.494,0.985,414.942,434.934,0.175,0.161,0.141,0.915,2.286,0.785,1.569,0.534,112,1.061,0,1.01,0.055,9,
153,social_high_4_replacement.mov,2,2,1,449.597,452.598,0.45,2.236,0.437,0.734,461.31,481.617,0.611,0.602,0.634,0.18,1.569,1.151,0.818,1.986,112,0.981,0,1.01,0.055,10,
154,spider_low_1.m4v,3,1,2,496.633,499.633,0.719,1.335,0.708,1.318,507.027,527.27,0.484,0.479,0.51,0.037,1.652,0.868,2.019,0.985,112,1.174,0,1.01,0.055,11,
155,heights_high_5.mov,1,2,2,542.3,545.3,0.593,1.369,0.51,0.918,556.332,576.338,0.685,0.612,0.663,0.406,1.485,0.801,1.535,0.45,112,1.162,0.222,1.01,0.055,12,
156,social_high_1.mov,2,2,2,663.167,666.167,0.499,1.052,0.301,0.968,671.927,691.982,0.395,0.541,0.643,0.703,2.787,2.987,1.802,1.268,112,1.137,0.11,1.01,0.055,13,
157,social_low_6.m4v,2,1,1,710.336,713.336,0.509,5.606,0.5,0.851,724.535,743.942,0.6,0.603,0.688,0.284,1.952,0.868,1.268,0.901,112,0.807,0,1.01,0.055,14,
158,spider_high_4.m4v,3,2,2,758.439,761.44,0.665,0.985,0.558,0.701,766.865,787.34,0.69,0.634,0.762,0,1.285,0.751,1.485,0.985,112,1.111,0,1.01,0.055,15,
159,spider_low_5.mov,3,1,1,801.336,804.336,0.714,1.218,0.636,1.302,811.598,831.938,0.622,0.671,0.674,0.015,1.302,1.185,1.001,0.534,112,1.099,0,1.01,0.055,16,
160,spider_low_3.m4v,3,1,1,845.452,848.452,0.669,1.252,0.618,1.318,856.764,877.44,0.564,0.664,0.744,0.02,1.302,1.302,1.302,2.87,112,0.96,0,1.01,0.055,17,
161,social_high_5.m4v,2,2,2,893.705,896.706,0.51,1.886,0.655,1.435,905.768,925.777,0.577,0.565,0.607,0.669,2.186,1.185,0.684,0.818,112,1.016,0,1.01,0.055,18,
162,social_low_2.mov,2,1,1,940.14,943.14,0.511,2.42,0.568,3.604,952.904,974.247,0.544,0.568,0.587,0.597,3.437,1.335,2.436,2.019,112,1.179,0,1.01,0.055,19,
163,heights_low_6.m4v,1,1,2,992.982,995.982,0.659,0.968,0.568,1.135,1006.83,1024.836,0.569,0.533,0.583,0.752,1.736,1.152,2.403,1.886,112,1.103,0,1.01,0.055,20,
164,heights_low_3.mov,1,1,1,1041.502,1044.502,0.621,2.153,0.568,1.168,1056.552,1075.057,0.376,0.491,0.621,0.67,2.053,2.186,1.452,1.702,112,1.077,0,1.01,0.055,21,
165,heights_high_1.m4v,1,2,1,1091.941,1094.941,0.563,1.419,0.5,0.801,1105.907,1126.315,0.617,0.609,0.636,0.056,2.253,0.951,0.968,0.968,112,1.138,0,1.01,0.055,22,
166,spider_high_2.m4v,3,2,2,1140.945,1143.946,0.631,1.902,0.51,1.001,1150.589,1170.631,0.573,0.617,0.633,0,2.47,2.469,1.185,0.634,112,1.132,0,1.01,0.055,23,
167,heights_high_3.m4v,1,2,2,1186.879,1189.88,0.6,1.235,0.571,1.085,1200.945,1221.554,0.554,0.548,0.461,0.158,2.753,0.601,1.802,3.487,112,0.885,0.104,1.01,0.055,24,
168,social_high_6.mov,2,2,2,1312.619,1315.619,0.5,1.502,0.534,0.851,1321.712,1342.252,0.698,0.75,0.806,0.025,1.986,0.851,1.251,0.518,112,1.239,0,1.01,0.055,25,
169,social_high_2.mov,2,2,1,1356.35,1359.35,0.559,2.703,0.511,0.868,1368.664,1389.638,0.717,0.732,0.741,0.105,1.952,1.085,1.001,0.768,112,1.208,0,1.01,0.055,26,
170,heights_low_4.m4v,1,1,2,1403.936,1406.937,0.535,2.586,0.564,2.269,1420.538,1441.548,0.544,0.533,0.448,0.616,1.719,1.285,1.785,1.051,112,0.908,0.1,1.01,0.055,27,
171,heights_low_2.m4v,1,1,1,1456.878,1459.878,0.526,1.252,0.525,0.467,1470.343,1490.351,0.024,0.31,0.432,0.916,2.019,2.053,2.837,1.786,112,,0.111,1.01,0.055,28,
172,heights_high_2.mov,1,2,1,1508.535,1511.536,0.597,1.385,0.481,0.801,1522.467,1543.341,0.747,0.688,0.67,0.146,1.268,0.417,0.801,0.367,112,1.156,0.101,1.01,0.055,29,
173,social_low_4.m4v,2,1,2,1555.687,1558.688,0.593,0.918,0.586,0.718,1565.064,1585.807,0.137,0.144,0.252,0.909,3.136,1.902,4.722,1.836,112,1.078,0,1.01,0.055,30,
174,social_low_1.m4v,2,1,1,1606.894,1609.894,0.5,1.652,0.334,1.619,1616.905,1637.731,0.179,0.288,0.248,0.877,2.269,0.818,1.569,0.568,112,1.027,0.102,1.01,0.055,31,
175,spider_high_3.mov,3,2,2,1652.444,1655.445,0.744,0.885,0.287,1.102,1661.171,1681.294,0.632,0.597,0.65,0.197,2.103,1.235,5.106,1.085,112,1.113,0,1.01,0.055,32,
176,spider_low_6.m4v,3,1,1,1700.314,1703.314,0.764,2.069,0.594,1.785,1711.893,1732.402,0.592,0.515,0.563,0.335,5.373,1.068,2.57,1.552,112,1.18,0,1.01,0.055,33,
177,spider_high_6.mov,3,2,1,1752.455,1755.455,0.673,0.718,0.52,0.868,1760.781,1780.42,0.626,0.668,0.652,0.002,1.118,1.318,1.535,1.051,112,1.122,0,1.01,0.055,34,
178,heights_high_6.mov,1,2,2,1794.935,1797.936,0.583,1.151,0.613,2.219,1810.052,1830.559,0.629,0.703,0.746,0.072,1.886,0.668,1.068,0.517,112,0.947,0.105,1.01,0.055,35,
179,spider_low_2.mov,3,1,2,1844.19,1847.19,0.636,1.085,0.576,1.001,1855.018,1875.558,0.406,0.394,0.56,0.595,2.203,0.734,1.318,0.768,112,1.099,0,1.01,0.055,36,
180,spider_high_P_1.mov,3,2,2,10.078,13.105,0.349,4.105,0.319,3.287,25.262,44.858,0.371,0.257,0.62,0.529,2.687,3.137,2.37,2.554,113,0.75,0,,0.059,1,
181,heights_low_P_1.m4v,1,1,2,57.664,60.665,0.589,3.687,0.414,3.337,71.446,86.519,0.279,0.335,0.5,0.752,3.404,2.236,2.269,2.469,113,0.742,0.246,,0.059,2,
182,spider_low_1.m4v,3,1,2,10.078,13.105,0.911,3.087,0.761,1.969,22.926,43.168,0.403,0.306,0.245,0.312,2.703,1.685,1.986,3.621,114,,,0.677,0.093,1,
183,spider_low_5.mov,3,1,1,62.72,65.72,0.631,2.987,0.5,0.885,75.334,95.674,0.753,0.824,0.741,0.051,3.271,2.419,2.203,2.303,114,,,0.677,0.093,2,
184,spider_high_1.mov,3,2,1,115.361,118.362,0.733,3.07,0.623,1.118,126.307,146.313,1,1,1,0,2.119,1.018,0.801,0.618,114,,,0.677,0.093,3,
185,heights_high_6.mov,1,2,2,160.361,163.361,0.752,2.503,0.611,0.985,175.595,196.101,0.837,0.812,0.806,0.303,2.42,1.201,1.001,1.669,114,,,0.677,0.093,4,
186,heights_high_4.m4v,1,2,1,211.901,214.903,0.79,2.503,0.709,1.152,227.303,247.595,0.658,0.685,0.613,0.447,2.536,1.569,1.518,2.753,114,,,0.677,0.093,5,
187,heights_low_6.m4v,1,1,1,265.477,268.477,0.665,2.92,0.482,1.902,282.045,300.054,0.438,0.457,0.526,0.702,2.553,1.485,2.436,1.502,114,,,0.677,0.093,6,
188,social_high_4_replacement.mov,2,2,2,317.535,320.535,0.541,2.803,0.5,1.018,328.096,348.419,0.602,0.613,0.721,0.282,2.787,1.969,1.752,1.886,114,,,0.677,0.093,7,
189,social_low_3.m4v,2,1,1,366.305,369.306,0.582,2.319,0.621,1.285,378.652,398.795,0,0,0.285,1,1.936,1.535,4.789,1.035,114,,,0.677,0.093,8,
190,social_high_1.mov,2,2,1,417.579,420.579,0.5,2.002,0.489,2.286,429.608,449.681,0.345,0.449,0.972,0.986,3.271,1.752,1.402,1.235,114,,,0.677,0.093,9,
191,heights_low_3.mov,1,1,2,466.833,469.833,0.554,2.62,0.617,1.035,482.233,500.738,0,0,0.311,1,2.103,1.101,2.903,1.001,114,,,0.677,0.093,10,
192,spider_high_6.mov,3,2,2,517.356,520.358,0.753,1.219,0.822,1.285,526.599,546.221,0.784,0.848,0.791,0.141,3.554,1.902,1.485,1.585,114,,,0.677,0.093,11,
193,social_low_2.mov,2,1,2,564.241,567.241,0.5,1.986,0.5,0.601,573.568,594.911,0.593,0.717,0.809,0.36,2.77,1.085,1.285,1.435,114,,,0.677,0.093,12,
194,heights_low_1.m4v,1,1,2,689.296,692.296,0.448,2.436,0.33,1.251,704.729,725.722,0,0,0.197,1,2.236,0.784,1.619,1.185,114,,,0.677,0.093,13,
195,spider_low_4.m4v,3,1,2,741.036,744.036,0.835,1.519,0.899,1.318,750.613,771.121,0.223,0.304,0.438,0.777,1.936,0.935,1.619,1.017,114,,,0.677,0.093,14,
196,spider_high_3.mov,3,2,1,786.119,789.12,0.5,1.552,0.5,0.05,794.462,814.568,0.628,0.877,0.818,0.233,2.086,1.619,1.502,1.435,114,,,0.677,0.093,15,
197,social_high_3.mov,2,2,2,830.719,833.719,0.605,1.268,0.608,0.918,841.647,862.037,0.6,0.681,0.849,0.352,2.453,1.001,1.335,1.652,114,,,0.677,0.093,16,
198,heights_high_5.mov,1,2,2,877.971,880.971,0.5,2.186,0.5,0.267,892.17,912.176,0.809,0.849,1,0.202,2.069,2.169,1.502,1.568,114,,,0.677,0.093,17,
199,heights_low_2.m4v,1,1,1,928.977,931.977,0.736,2.169,0.761,1.051,943.944,963.969,0,0.044,0.132,1,2.72,2.052,2.303,0.784,114,,,0.677,0.093,18,
200,heights_high_2.mov,1,2,1,981.318,984.319,0.706,1.819,0.729,0.868,995.751,1016.642,0.831,0.889,0.992,0.312,2.82,1.018,1.185,2.57,114,,,0.677,0.093,19,
201,social_low_4.m4v,2,1,2,1033.726,1036.727,0.703,2.57,0.728,0.568,1044.605,1065.331,0.055,0.052,0.345,0.81,2.086,1.035,2.687,1.101,114,,,0.677,0.093,20,
202,social_high_6.mov,2,2,1,1081.73,1084.73,0.448,3.153,0.379,0.818,1092.441,1112.981,0.528,0.63,0.694,0.414,3.938,2.286,1.869,3.287,114,,,0.677,0.093,21,
203,social_low_1.m4v,2,1,1,1133.854,1136.854,0.568,2.67,0.568,0.501,1143.765,1164.591,0,0,0.087,0.853,1.802,0.834,2.587,2.053,114,,,0.677,0.093,22,
204,spider_low_2.mov,3,1,2,1181.356,1184.357,0.5,0.484,0.5,1.068,1191.651,1212.191,0.112,0.145,0.262,0.5,2.386,1.835,1.752,0.017,114,,,0.677,0.093,23,
205,spider_high_2.m4v,3,2,1,1227.674,1230.674,0.627,1.018,0.642,0.651,1237.085,1257.143,0.599,0.636,0.608,0.478,2.736,1.802,1.635,1.435,114,,,0.677,0.093,24,
206,heights_low_4.m4v,1,1,2,1345.972,1348.972,0.5,1.752,0.5,1.201,1360.671,1381.697,0.567,0.61,0.678,0.785,2.803,2.52,2.453,1.085,114,,,0.677,0.093,25,
207,spider_low_3.m4v,3,1,2,1400.048,1403.048,0.5,1.802,0.5,0.301,1408.891,1429.567,0.499,0.5,0.576,0.5,2.269,1.252,2.319,1.068,114,,,0.677,0.093,26,
208,spider_high_5.m4v,3,2,1,1445.966,1448.966,0.66,2.236,0.675,0.851,1457.795,1478.287,0.659,0.627,0.627,0.357,2.286,2.136,1.819,2.67,114,,,0.677,0.093,27,
209,social_low_5.m4v,2,1,2,1496.688,1499.688,0.36,2.053,0.311,0.768,1508.251,1528.243,0,0,0.07,0.49,1.785,0.834,2.253,4.072,114,,,0.677,0.093,28,
210,social_low_6.m4v,2,1,1,1546.677,1549.677,0.14,3.087,0.132,1.318,1557.822,1577.213,0.527,0.515,0.656,0.5,2.453,1.185,2.153,1.786,114,,,0.677,0.093,29,
211,social_high_2.mov,2,2,1,1594.279,1597.28,0.413,3.054,0.365,0.601,1605.675,1626.632,0.178,0.316,1,0.151,2.653,2.653,0.901,2.086,114,,,0.677,0.093,30,
212,spider_high_4.m4v,3,2,2,1644.418,1647.419,0.425,0.851,0.379,0.501,1653.512,1673.987,0.77,0.831,0.835,0.147,6.657,1.218,1.368,1.518,114,,,0.677,0.093,31,
213,spider_low_6.m4v,3,1,1,1694.24,1697.24,0.5,2.57,0.5,0.1,1703.65,1724.159,0.463,0.369,0.546,0.677,2.92,0.718,1.869,1.969,114,,,0.677,0.093,32,
214,social_high_5.m4v,2,2,2,1741.125,1744.125,0.332,2.453,0.263,0.567,1750.886,1770.894,0.633,0.759,0.96,0.5,1.819,1.185,1.752,2.003,114,,,0.677,0.093,33,
215,heights_low_5.m4v,1,1,2,1787.143,1790.143,0.317,2.887,0.289,0.467,1802.243,1822.252,0.253,0.238,0.33,0.636,2.52,1.385,1.368,1.168,114,,,0.677,0.093,34,
216,heights_high_3.m4v,1,2,1,1838.182,1841.183,0.53,2.186,0.5,0.267,1852.381,1872.991,0.866,0.982,0.989,0.115,2.119,1.068,1.518,2.002,114,,,0.677,0.093,35,
217,heights_high_1.m4v,1,2,1,1889.189,1892.189,0.51,1.769,0.5,0.534,1903.238,1923.647,0.848,0.937,0.97,0.037,2.002,0.885,1.235,1.001,114,,,0.677,0.093,36,
218,spider_low_6.m4v,3,1,2,10.078,13.104,0.229,6.207,0.005,2.886,25.962,46.488,0.48,0.673,0.659,0.135,5.557,1.836,3.955,3.905,115,,0,0.825,0.034,1,
219,spider_low_5.mov,3,1,1,71.295,74.297,0.502,3.454,0.544,2.853,86.346,106.686,0.29,0.165,0.329,0.411,3.171,2.386,4.405,2.536,115,,0,0.825,0.034,2,
220,spider_high_1.mov,3,2,1,128.692,131.693,0.295,4.972,0.105,3.637,144.059,164.065,0.748,0.744,0.818,0,4.355,2.954,1.702,1.185,115,,0,0.825,0.034,3,
221,social_low_6.m4v,2,1,2,183.77,186.771,0.243,4.556,0.135,3.604,198.67,218.096,0.034,0.045,0.509,0.855,1.218,2.386,3.788,4.455,115,,0.119,0.825,0.034,4,
222,social_high_3.mov,2,2,1,239.448,242.45,0.369,4.405,0.09,1.535,252.146,272.52,0.605,0.714,0.49,0.361,2.92,6.307,4.638,2.319,115,,0,0.825,0.034,5,
223,social_high_6.mov,2,2,1,298.246,301.247,0.5,2.286,0.137,4.005,313.28,333.821,0.837,0.786,0.589,0.311,2.169,1.368,1.535,1.285,115,,0.105,0.825,0.034,6,
224,heights_low_6.m4v,1,1,2,349.687,352.687,0.319,6.875,0.282,7.275,375.582,393.572,0.005,0,0.712,0.915,1.552,1.602,3.971,1.502,115,,0,0.825,0.034,7,
225,spider_high_5.m4v,3,2,2,411.688,414.691,0.534,0.985,0.638,1.569,421.983,442.475,0.772,0.646,0.481,0.293,1.685,3.888,3.287,2.403,115,,0,0.825,0.034,8,
226,heights_high_3.m4v,1,2,2,463.229,466.229,0.219,1.652,0.034,2.036,478.662,499.288,0.69,0.666,0.58,0.34,5.023,1.969,5.74,1.452,115,,0.104,0.825,0.034,9,
227,heights_low_5.m4v,1,1,1,522.961,525.962,0.5,1.001,0.571,3.354,539.062,559.054,0.188,0.208,0.5,0.726,4.755,1.685,1.252,3.988,115,,0,0.825,0.034,10,
228,heights_high_1.m4v,1,2,1,580.225,583.225,0.348,4.088,0.189,2.586,598.645,619.054,0.712,0.653,0.587,0.323,3.12,4.522,1.368,6.423,115,0.833,0.106,0.825,0.034,11,
229,social_low_1.m4v,2,1,2,643.978,646.979,0.291,5.573,0.121,1.835,659.129,679.955,0.068,0.093,0.489,0.796,2.77,2.103,3.804,1.435,115,,0.102,0.825,0.034,12,
230,heights_high_5.mov,1,2,2,789.306,792.306,0.316,5.189,0.113,3.321,809.562,829.568,0.917,0.924,0.834,0.333,1.435,1.785,1.886,4.088,115,,0.111,0.825,0.034,13,
231,heights_low_3.mov,1,1,1,848.254,851.255,0.624,1.268,0.332,3.571,864.839,883.344,0.111,0,0.595,0.862,1.852,1.135,1.402,3.421,115,,0,0.825,0.034,14,
232,spider_high_3.mov,3,2,2,900.646,903.646,0.535,3.671,0.446,3.471,914.527,934.667,0.597,0.871,0.744,0.329,2.887,1.118,1.302,2.386,115,,0,0.825,0.034,15,
233,spider_low_1.m4v,3,1,1,951.852,954.852,0.398,6.341,0.156,2.269,967.202,987.445,0.008,0.048,0.282,0.491,3.571,1.352,4.956,1.468,115,0.719,0,0.825,0.034,16,
234,social_high_5.m4v,2,2,2,1008.298,1011.298,0.403,2.77,0.183,2.72,1022.53,1042.539,0.595,0.736,0.359,0.5,2.103,2.67,3.871,2.269,115,0.807,0,0.825,0.034,17,
235,social_high_4_replacement.mov,2,2,1,1062.942,1065.942,0.393,5.073,0.365,2.953,1077.708,1098.014,0.52,0.708,0.601,0.476,1.452,1.502,2.953,6.09,115,0.77,0.107,0.825,0.034,18,
236,heights_low_1.m4v,1,1,2,1119.504,1122.504,0.5,3.504,0.413,6.541,1141.295,1162.306,0.035,0.123,0.476,0.956,1.752,1.135,3.12,2.303,115,0.813,0,0.825,0.034,19,
237,heights_high_4.m4v,1,2,1,1180.104,1183.105,0.331,2.153,0.5,2.052,1196.055,1216.347,0.922,0.788,0.622,0.256,1.519,1.852,3.771,1.418,115,0.837,0,0.825,0.034,20,
238,social_low_2.mov,2,1,2,1234.398,1237.398,0.5,2.436,0.392,2.069,1245.643,1266.97,0.5,0.72,0.5,0.398,0.818,2.57,1.685,2.119,115,0.816,0,0.825,0.034,21,
239,social_low_4.m4v,2,1,1,1283.652,1286.652,0.305,3.204,0.145,3.537,1298.135,1318.878,0,0,0.381,0.546,1.953,2.052,3.955,2.436,115,0.864,0,0.825,0.034,22,
240,spider_low_4.m4v,3,1,2,1338.763,1341.763,0.495,0.517,0.592,1.118,1349.141,1369.65,0.309,0.129,0.57,0.466,2.603,1.735,2.103,3.454,115,0.875,0.105,0.825,0.034,23,
241,spider_high_4.m4v,3,2,1,1389.035,1392.035,0.304,1.752,0.209,2.386,1400.915,1421.389,0.777,0.743,0.816,0,2.92,0.801,1.652,1.218,115,0.761,0,0.825,0.034,24,
242,heights_high_2.mov,1,2,2,1512.438,1515.439,0.419,2.37,0.5,0.017,1526.571,1547.444,0.786,0.796,0.55,0.223,3.204,1.352,1.135,1.802,115,0.903,0.101,0.825,0.034,25,
243,social_low_3.m4v,2,1,2,1564.429,1567.429,0.399,2.136,0.197,1.402,1574.707,1594.866,0.005,0.061,0.298,0.894,3.287,1.418,2.92,1.752,115,0.736,0.109,0.825,0.034,26,
244,social_low_5.m4v,2,1,1,1613.734,1616.734,0.251,6.157,0.364,1.669,1628.3,1648.291,0.062,0.096,0.32,0.69,1.368,0.834,1.001,2.069,115,0.854,0.111,0.825,0.034,27,
245,spider_low_3.m4v,3,1,2,1663.055,1666.055,0.5,2.019,0.617,1.385,1675.202,1695.861,0.108,0.175,0.5,0.495,2.019,1.302,1.735,4.972,115,0.779,0.104,0.825,0.034,28,
246,spider_high_2.m4v,3,2,1,1715.379,1718.379,0.5,2.47,0.604,0.601,1725.19,1745.248,0.662,0.788,0.699,0.328,2.003,2.303,1.635,5.773,115,0.758,0,0.825,0.034,29,
247,social_high_2.mov,2,2,2,1766.452,1769.453,0.148,1.902,0.277,2.92,1780.017,1800.991,0.253,0.573,0.572,0.5,2.003,0.718,3.421,3.604,115,0.791,0,0.825,0.034,30,
248,social_high_1.mov,2,2,1,1820.228,1823.229,0.209,6.374,0.058,2.369,1836.713,1856.769,0.131,0.189,0.67,0.564,3.421,1.135,1.769,2.987,115,0.749,0.11,0.825,0.034,31,
249,heights_low_4.m4v,1,1,2,1875.573,1878.573,0.355,5.456,0.413,3.237,1896.012,1917.039,0.038,0.116,0.51,0.831,2.403,1.335,3.671,1.418,115,,0,0.825,0.034,32,
250,heights_low_2.m4v,1,1,1,1935.356,1938.356,0.255,13.048,0.383,3.02,1963.17,1983.195,0,0,0.576,1,1.786,0.751,2.052,0.884,115,0.803,0,0.825,0.034,33,
251,heights_high_6.mov,1,2,1,1998.158,2001.159,0.393,2.336,0.114,1.635,2013.876,2034.383,0.737,0.762,0.696,0.291,2.336,1.802,6.174,1.969,115,0.909,0.105,0.825,0.034,34,
252,spider_high_6.mov,3,2,2,2056.156,2059.156,0.474,2.853,0.518,3.921,2069.654,2089.277,0.485,0.728,0.604,0.252,5.173,2.002,2.403,4.422,115,0.831,0,0.825,0.034,35,
253,spider_low_2.mov,3,1,1,2112.769,2115.769,0.566,1.201,0.398,1.252,2122.946,2143.486,0.119,0.143,0.507,0.655,1.285,2.837,2.169,3.003,115,0.846,0,0.825,0.034,36,
254,social_low_5.m4v,2,1,2,10.077,13.103,0.046,4.405,0.079,1.686,22.959,42.951,0,0,0.154,0.801,1.669,1.001,3.154,1.269,116,0.747,0.111,0.841,0.062,1,
255,spider_high_6.mov,3,2,2,59.599,62.6,0.38,1.485,0.41,1.402,69.244,88.882,0.891,0.912,0.883,0.196,1.602,1.285,2.169,2.436,116,0.951,0,0.841,0.062,2,
256,heights_high_5.mov,1,2,2,105.884,108.884,0.234,1.202,0.269,1.235,120.066,140.089,0.814,0.792,1,1,1.519,1.001,1.502,0.968,116,0.927,0.222,0.841,0.062,3,
257,heights_low_2.m4v,1,1,1,154.587,157.588,0.663,2.47,0.41,1.569,170.372,190.397,0,0.193,0.733,0.951,1.519,1.285,2.236,4.171,116,0.942,0,0.841,0.062,4,
258,spider_low_4.m4v,3,1,2,209.114,212.116,0.654,2.636,0.494,2.77,221.278,241.771,0.039,0.062,0.267,0.73,1.168,1.268,2.153,4.155,116,0.712,0.105,0.841,0.062,5,
259,spider_high_3.mov,3,2,1,260.021,263.021,0.297,2.186,0.369,1.085,271.033,291.174,0.677,0.686,0.751,0.268,1.519,0.851,1.619,1.469,116,0.941,0.109,0.841,0.062,6,
260,spider_low_1.m4v,3,1,1,306.138,309.138,0.673,9.594,0.644,1.335,325.81,346.051,0.275,0.27,0.316,0.053,1.435,0.985,1.836,2.853,116,0.877,0,0.841,0.062,7,
261,heights_low_6.m4v,1,1,2,362.667,365.668,0.359,3.871,0.351,1.435,379.719,397.742,0,0,0.847,0.933,0.935,1.352,4.038,1.051,116,0.859,0.285,0.841,0.062,8,
262,heights_high_4.m4v,1,2,1,414.608,417.608,0.372,2.503,0.339,0.901,429.758,450.05,0.685,0.809,0.854,0.981,1.301,1.202,1.268,1.619,116,0.965,0.215,0.841,0.062,9,
263,social_high_1.mov,2,2,2,464.947,467.947,0.12,1.152,0.126,1.051,474.891,494.964,0.569,0.616,0.772,0.977,2.903,1.669,2.153,2.87,116,0.993,0,0.841,0.062,10,
264,social_high_2.mov,2,2,1,514.051,517.051,0.188,2.954,0.231,1.001,524.746,545.72,0.36,0.679,0.759,0.912,1.769,1.802,1.418,0.851,116,0.972,0,0.841,0.062,11,
265,social_low_1.m4v,2,1,1,561.053,564.053,0.282,1.735,0.246,1.068,572.599,593.425,0,0.018,0.938,0.998,1.502,2.186,1.485,1.135,116,0.915,0,0.841,0.062,12,
266,social_low_6.m4v,2,1,2,10.078,13.105,0.199,2.27,0,1.469,20.607,40.015,0,0,0.068,0.5,5.289,1.168,2.837,2.136,118,1.037,0,0.899,0.093,1,
267,heights_low_5.m4v,1,1,2,61.001,64.002,0,4.188,0,1.368,78.305,98.295,0,0,0.603,0.776,2.503,0.868,1.302,1.952,118,1.045,0,0.899,0.093,2,
268,heights_high_2.mov,1,2,1,114.427,117.427,0,2.436,0,0.768,129.377,150.251,0.024,0.019,0.559,0.401,2.536,1.185,1.869,2.686,118,1.03,0.101,0.899,0.093,3,
269,heights_high_1.m4v,1,2,1,168.036,171.036,0.005,3.437,0,1.018,184.237,204.647,0.113,0.045,0.484,0.443,2.787,1.218,2.202,2.52,118,1.023,0.213,0.899,0.093,4,
270,spider_low_4.m4v,3,1,2,222.88,225.882,0.11,2.72,0,1.235,234.594,255.12,0,0,0.58,0.619,1.885,0.718,1.051,1.318,118,1.024,0,0.899,0.093,5,
